id,order
3285,get me three of the bacon and onion pizzas with the pesto sauce
3286,i want a thin crust pizza with sausage and no extra cheese
3287,one pizza that is large with anchovies and one medium cheese
3288,get me two small onion and mushroom pies with peppers
3289,can you get me one medium pizza with pesto pineapple pepperoni thanks
3290,i'll try a pizza with pepperoni sausage and no mushrooms
3291,five medium pizzas with peas olives and carrots
3292,one large pizza with bacon mushrooms olives and onions
3293,can i get a small pizza with bacon ham and onions
3294,i just want a pizza and for toppings make it onions pepperoni and might as well go for sausage too
3295,give me two pepsis one medium diet coke and one medium diet sprite
3296,i need two large size pizzas
3297,three large pizzas with olives pepperoni and chicken
3298,i'll just take a small pizza and i'd like mushrooms tuna and olives on it please
3299,i need one large pizza with pepperoni and sausage one large pizza with pepperoni sausage and mushrooms and one medium pizza with pepperoni and green peppers
3300,can i have a large sausage and ham pie with extra cheese
3301,i would like to have two pizzas with mushrooms also give me two dr peppers and one coke
3302,i would like to get one small doctor pepper one fanta and three pepsis please
3303,i like to one large size pizza
3304,i'd like to get a medium onion and ham pizza without any sausage
3305,can i get two small pizzas with onions and bacon but no extra cheese
3306,i'l try a small pizza with tuna peppers and some bacon
3307,three large pizzas with onions
3308,i'll try a large pizza with mushrooms on it and pineapple too but hold the ham
3309,get me a mushroom and chicken pie with no pepperoni
3310,i want to order a small pizza with pepperoni tuna and i do not want the thin crust
3311,okay good afternoon i'd like a pizza and make sure there's extra cheese on it and sausage on there also but definitely no pesto thanks a lot
3312,i prefer one pizza in large size along with bacon and mushrooms but without additional cheese
3313,i need to get three pizzas all with bacon onions and pesto
3314,can i have a mushroom and chicken pizza with no pepperoni
3315,i want a diet coke large two large sprites and one large pepperoni pizza
3316,i want to order one large pizza with sausage and green peppers one large pizza with sausage and mushrooms and one large pizza with ham black olives and onions
3317,i want to order a large mushroom thin crust pie with no pepperoni
3318,i want a pizza with sausage and peppers but no chicken
3319,i need a small pizza with cherry tomatoes
3320,i need pie which is large including olives more cheese chicken
3321,i prefer one pizza along with chicken onions but no pesto
3322,i want to order five personal pan pizzas with pepperoni and sausage
3323,get me one pie with pesto and extra cheese with no tuna
3324,i think i'll have a small pie with sausage and peppers but i do not want pineapple on it
3325,one large pizza with onions and bacon
3326,i'd like to have pizza along with olives tuna and add some extra cheese
3327,i am just ordering soft drinks tonight give me just one pepsi but i want six diet cokes and i need them all large also i'd like a fanta make that medium
3328,can i get a large pepper onion and pineapple pizza
3329,i need a large pizza with pineapple and spinach on it
3330,get me four small bacon and ham pies
3331,i prefer one pie which is large along with ham and peppers but no thin crust
3332,i need a thin crust pizza topped with mushrooms and chicken
3333,get me a medium pineapple and sausage pizza with no mushrooms
3334,i'd like a large pizza with ham salami mushrooms bacon and onions and one large diet coke and one large iced tea
3335,i'd try a large pizza and pepperoni with extra cheese but avoid mushrooms
3336,get a medium thin crust pesto pie with extra cheese for me
3337,good afternoon can i please have a pizza make it large please add some onions as well as ham but i'll pass on the peppers
3338,i'm having a party in a few hours and i need five pizzas please put onions peppers and pesto on all five that's great thanks
3339,i'll take a pizza and make it medium size and extra cheese on it as well as mushrooms and i'll try tuna on it too
3340,i would like to have one pizza with tuna and peppers without thin crust
3341,i want one large size pizza for toppings i'd like pineapple and please put extra cheese on there but i do not like bacon on my pizza thanks a lot
3342,i'd love to have peppers and chicken thin crust along with a pepsi
3343,i'll try a pie with pesto and add some mushrooms and please avoid pineapple
3344,three large pizzas with chorizo and bacon
3345,i would like a pepperoni pie with thin crust and extra cheese please
3346,can i try a large pineapple pizza with extra cheese and no peppers please
3347,i just want a small pie with no pesto
3348,i need a large pizza with tuna olives and extra cheese
3349,i want to order one medium arugula pizza with shaved parmasean on top
3350,order a large pizza with peppers and olives without tuna
3351,i want a small pizza pepperoni sausage and with no thin crust
3352,i want to order a small pepper sausage and pineapple pizza
3353,i would take one small pie with ham pesto without extra cheese
3354,i will try one medium pizza with chicken tuna but hold any pesto please
3355,i want to try a small pizza with onions and pesto and no peppers
3356,i'd try one small pizza and chicken pesto tuna
3357,i want a medium pizza with onions and chicken but no extra cheese
3358,get me three bacon and onion pies with no chicken
3359,hi how are you okay today i'd like to order a large pizza and i want that thin crust also i want peppers on there as well as sausage
3360,i would like to get a medium pizza with tuna extra cheese and no sausage please
3361,i prefer a pizza along with pineapple ham without peppers
3362,i'd like to try one large pie with extra cheese and pesto and no olives please
3363,i need a large pizza with everything plus extra cheese and extra bacon and four large ice teas with sugar and two large ice teas with no sugar
3364,i'll try one medium pie along with ham and some extra cheese and pesto
3365,i want a large sausage and tuna pie with no pesto
3366,i'd have one small pizza along with onions and tuna please avoid pineapple
3367,i'd love to have one pie along with pesto some pepper and please avoid bacon
3368,i want a small pie with ham thin crust and no peppers
3369,good evening how are you please put up a pizza for me and i'll try olives thin crust on it but no pineapples tonight thanks so much
3370,five medium pizzas with garlic and onions
3371,i want six fantas one pepsi and one small diet sprite
3372,i want a small olive bacon and ham pizza
3373,i need a small pizza with sausage and peppers but do not add pineapple
3374,i want a small pizza with onions and pesto but no peppers
3375,i need one small pizza with ham and green peppers and a second small pizza with sausage and pepperoni and two large cokes
3376,small pizza with ham and thin crust no peppers
3377,i'd like a medium pizza with olives and bacon but leave off the peppers please
3378,i want four pizzas and i'd like them all medium i'd like all of them with bacon and mushrooms but without peppers
3379,i need a personal pan pizza with stuff crust and make it a veggies lover
3380,get me a medium with mushrooms and extra cheese but no sausage
3381,one medium spinach pizza and a two liter coke
3382,i'll go for one large pie along with mushrooms and thin crust but hold pepperoni
3383,give me a medium size pie with sausage and ham without any extra cheese
3384,three large pizzas with peppers and ham
3385,place an order for thin crust pizza with extra cheese and light on the sauce
3386,order me one large pepperoni pizza with pineapples and one large pepperoni pizza with onions and bell peppers and a large coca-cola
3387,i wanted to have a large pie with olives and chicken also add some extra cheese
3388,my order today is for one large pizza and i'd like peppers and olives on it but absolutely no tuna that's all for today
3389,please order two medium thin crust pepperoni pizzas and two large cokes
3390,i wanted to have a medium pizza with onions bacon but do not add tuna in that
3391,give me a medium pie with ham extra cheese and pesto
3392,get me a medium bacon and tuna pizza with onions
3393,we need two olive pineapple and mushroom pizzas please
3394,three medium pizzas with roasted garlic
3395,i would like to have two small pizzas with bacon sausage and tuna
3396,i'll go for three pizzas along with ham and chicken but hold mushrooms
3397,i need two large sausage pizzas with onions and green olives and a two liter bottle of dr pepper
3398,i want to order a medium thin crust olive pizza with no onions
3399,can i get a small pizza with pesto and sausage and no pepperoni please
3400,i need one large pie with onions thin crust chicken
3401,i need a small pie with more cheese and ham but avoid pesto
3402,i wanted to have three pizzas with mushrooms pepperoni and ham
3403,can i have one pizza with chicken and thin crust and pineapple thanks
3404,get me a chicken and ham pie with pepperoni
3405,i want to order a large bacon and mushroom pie no extra cheese
3406,two mushrooms pesto medium pizzas without onions
3407,order me a small deep dish pizza with all the meats and a large coke
3408,i need two mushroom pizzas one coke and two dr peppers please
3409,i want to order three large thin crust cheese pizzas with a large pepsi and a large mountain dew
3410,i need two medium pizzas with pepperoni and sausage one medium pizza with sausage and mushrooms and one large pizza with sausage and green peppers
3411,my order is for a medium pizza with mushrooms and anchovies and a large ice tea with no sugar
3412,can i try a small pizza with olives and extra cheese and no tuna please
3413,get me a large pizza with ham chicken and pineapple
3414,i would like to try one pizza with extra cheese and sausage and no pesto
3415,i'd like a thin crust pepperoni pie with extra cheese
3416,i'd like a sausage and pesto pizza but i do not want it on thin crust
3417,i want one pizza with chicken ham and pepperoni on it
3418,i'm in the mood for a pizza with bacon peppers and pesto please
3419,i want to order one medium pizza with pepperoni black olives green peppers and hot peppers
3420,i want a small mushroom and pepper pizza with no onions
3421,i wanted to have two pizzas with onions and chicken avoid adding extra cheese please
3422,i want two pies with thin crust tuna and without pepperoni
3423,i'd like one small pie with extra cheese tuna and no pepperoni
3424,i would like your xl pizza supreme
3425,i want a pizza with pepperoni chicken and bacon
3426,i want a small pizza with peppers and onions and a medium pepperoni pizza with extra cheese and a small dr pepper
3427,i wanna get a small with onions and pineapple no sausage
3428,i want to order a medium pizza with spinach and extra onions on it
3429,i'd like one large pepperoni and ham pizza and please leave off the olives
3430,get me a small mushroom pizza with ham and onions
3431,i need one large pie with onions and pineapple but avoid pesto
3432,five medium pizzas with oregano and carrots
3433,can you give me a medium combination pizza without mushrooms or bell peppers and a small ham with onions pizza
3434,i wish to have a pie which is small in size along with peppers and mushrooms thin crust
3435,i'd have a medium pie with onions tuna along with ham
3436,i'd have a medium pie along with chicken and add some extra cheese but hold onions
3437,order a small tuna and extra cheese pizza without any peppers
3438,i prefer large pie that has onions and hams but avoid peppers
3439,i would like one large pizza with extra cheese and pineapple and no pesto please
3440,get me a small bacon and olive pie without pepperoni
3441,please order a sprite with a personal pizza
3442,could you give me a mushroom and bacon pizza large please and i want peppers on it too
3443,i want a thin crust with bacon and mushrooms and make it a large
3444,i wanted to have one small pie with mushrooms and sausage and without pineapple
3445,this order is for one medium pizza with everything and two medium diet cokes
3446,i'd like to order one medium pizza with green peppers and onions and a second medium pizza with green peppers and mushrooms
3447,order me a large meat lovers pizza without the bacon
3448,i want to try a pie with peppers as well as sausage but please no olives
3449,a pie with pineapple and peppers without tuna
3450,i want a pizza with no olives
3451,can you get me one large pie with ham and thin crust pesto
3452,i'd like a pizza with extra cheese and pepperoni
3453,i'll try one fanta two dr peppers and four small pepsis
3454,i want to order a medium big meat pizza and two medium cokes
3455,i need one pizza pesto more cheese and don't include tuna
3456,i need a small pie with ham pepperoni and with no tuna please
3457,i'd like one pizza with pesto and extra cheese but i do not want tuna on it
3458,put in the order for a medium sausage pizza and two large bacon and onion pizzas
3459,i prefer to have a pie with medium size along with onions tuna and ham
3460,can i have large pie with ham and thin crust and without onions
3461,i wanted to have a large pizza with peppers onions and pineapple
3462,can i get five medium pies with mushrooms and pineapple
3463,i'll try a pizza and bacon along with pineapple but hold extra cheese
3464,i want to try a large onion and ham pie with no peppers please
3465,i would like a meat lovers large pizza but hold the hamburger
3466,get me a large bacon and olive pizza with no chicken
3467,i'd like a small pizza and the toppings i want are mushrooms and tuna olives please
3468,i would like a medium pizza with bacon chicken and no extra cheese
3469,please get me a pizza and i want mushrooms as well as chicken please no pepperoni that's it
3470,i want to three medium pizzas with cheddar cheese and two small pizzas
3471,i need a pizza with tuna and bacon toppings but please don't put any onions on it
3472,i need to order a pepperoni and pineapple pie with no tuna on it
3473,i would like to get two pepsis six medium cokes and six medium fantas
3474,i would like a small pizza with mushrooms and peppers but no onions
3475,can you get me two mushroom and pesto pizzas with no pepperoni
3476,i prefer to have five pizzas in small size along with mushrooms bacon and a pepsi
3477,can i get a tuna and mushroom pizza without the thin crust
3478,i'd like a thin crust pizza with chicken and peppers and a pepsi please
3479,start an order for three medium pizzas with onions and extra sauce and add two cans of coke
3480,i'd have one large pie along bacon and pepperoni pineapple
3481,i need a total of three pies i want all of them with mushrooms pepperoni and also ham thanks a lot
3482,i prefer one pie with large size along with peppers sausage and thin crust
3483,i need one large pizza with mushroom and sausage and also need two diet cokes
3484,i would like a medium pizza with onion parsley and spinach
3485,can i get a large pie with sausage and extra cheese and ham
3486,i need four small sized pizzas with bacon and ham on them
3487,get me five onion and pepper pizzas with pesto
3488,please i want a pizza with sausage and pesto and with no thin crust
3489,give me a large bacon and extra cheese pizza no mushrooms please
3490,i need to order two medium cheeseburger pizzas and one large pepperoni pizza
3491,can i get one small pepperoni and chicken pizza with no mushrooms
3492,i would like to try the large pie with onions and peppers please
3493,give me a medium combination pizza with extra cheese and a two liter bottle of mountain dew
3494,i want to order a small pizza with pepperoni and sausage and a second small pizza with hot peppers and green peppers and four medium cokes
3495,i want two pizzas with extra cheese and green peppers
3496,please put up a pizza with olives and sausage but i don't want tuna on it thanks
3497,i want to order a medium tuna and mushroom pizza with no peppers
3498,order a large pizza with bacon and pepperoni do not use extra cheese
3499,my order is for four medium pizzas with bacon mushrooms and black olives and six large pizzas with pepperoni sausage and mushrooms
3500,i prefer one large pizza including tuna more cheese olives
3501,can i have one large pizza with bacon and ham and no pepperoni
3502,three large pizzas with lettuce ham and olives
3503,i would like to have a medium size pizza with extra cheese thin crust and pesto
3504,i need you to order me one large pizza with ham and bacon with one large coke
3505,i'll try a sausage and pesto pizza and i do not want the thin crust
3506,could you please get me a pesto bacon and ham pizza i just need one
3507,order a small pizza with olives and pesto do not include peppers
3508,i need to order two medium cheese pizzas with extra parmesan on top
3509,can i have pizza along with extra cheese and some onions pepperoni please
3510,i'd have a medium pizza along with mushrooms and pineapple but avoid ham
3511,i would like to have two large pizzas with chicken and mushrooms but no olives please
3512,i want one large pizza with tuna extra cheese olives
3513,i will try the two small pizzas with peppers bacon and with no olives
3514,can i have a pizza with pineapple and bacon but no extra cheese
3515,i'll try small pizza which has bacon and ham onions
3516,can you get me a large pie with pesto and extra cheese and no pepperoni
3517,i want large pie along with thin crust bacon mushrooms
3518,i would like to have a small pizza with chicken and mushrooms but without pepperoni
3519,i would like a small pizza with pepperoni and ham but no tuna please
3520,get me a large thin crust pesto and ham pie
3521,let me try pie with large size including sausage and mushrooms but no pepperoni
3522,order me two cokes and one large pizza with ham bacon and mushrooms on it
3523,id like to order two large meat lovers pizza with a gluten-free crust and spicy red sauce
3524,three stuffed crust pizzas with extra pepperoni one pepsi
3525,i need pizza which is large size along with more cheese bacon and without mushrooms
3526,i'll go with a pie in large size with tuna and ham but without chicken
3527,i'd like a large pizza with chicken and peppers and leave off the ham please
3528,i would like to try a small onion ham and pineapple pie
3529,i want to have one medium cheese pizza and two small pizza and also two cokes
3530,can i get a small pesto and bacon pizza without onions please
3531,let's try a medium chicken sausage pizza with some extra cheese please
3532,i'd like to order one small pizza with chicken tuna and pesto please
3533,i'll try a medium pie along with bacon and chicken but avoid extra cheese
3534,i will try a medium pizza with mushrooms and onions but hold ham please
3535,i think i'll try a large pizza with ham chicken and pineapple
3536,i need a small onion and mushroom pizza with no pesto
3537,two medium with ham and peppers and one small with only cheese pizza
3538,i need to order three bacon and tuna pies with no pepperoni
3539,i want three pepsis a coke and a diet sprite
3540,id like to put in an order for a large pepperoni and pineapple pizza with a medium dr pepper
3541,i'd love to have a pizza along with bacon tuna but hold onions
3542,i want one thin crust ham pepperoni small pie
3543,i need to order a small chicken pizza with extra cheese and no olives
3544,i'll go for a large pizza for toppings i want ham no onions and i want the thin crust style i love that that's it
3545,order one large pizza with bacon ham green peppers onions black olives extra cheese and extra bacon and four large diet cokes
3546,five medium pizzas with parsley and carrots
3547,i want to order four medium pizzas with extra cheese and light sauce
3548,give me a large pie with onions on it as well as extra cheese in addition to pepperoni that's all
3549,i want a medium onion pie with pesto and no mushrooms
3550,order me two extra large pizzas with everything but onion and hot peppers and a large pizza with mushrooms and sausage
3551,i'll try one pizza and some extra cheese sausage but please avoid pesto
3552,i want a medium mushroom - pineapple pizza but i'd like you to leave off the ham
3553,can i get a large onion and ham pizza on a thin crust
3554,i need a pepsi six large diet cokes and a medium fanta
3555,i want a ham and tuna pie no extra cheese
3556,i want a large bacon pizza with extra cheese and no mushrooms
3557,i want five mushroom and onions pizzas without sausage on them
3558,can i get a medium pizza with just pesto and onions and no mushrooms please
3559,i will try a pie with bacon and olives but without any pesto
3560,i want a large thin crust ham pie no onions
3561,let me have three pizzas and i'd like them all with bacon and tuna but without pepperoni
3562,i would like a small ham and pesto pizza and no onions please
3563,get me a large ham and pepperoni pie with tuna
3564,i just want two small pies with onion mushrooms and peppers
3565,give me a pizza and i want pesto and bacon and i guess ham also thanks so much
3566,can i get one pepperoni and sausage pizza with no mushrooms please
3567,have two large pizzas with pepperoni
3568,get me one pizza with ham and pesto and leave off the olives
3569,can i get a small meat lovers and sprinkle it with oregano
3570,two medium pizzas with cherry tomatoes and a two liter pepsi
3571,i prefer a pie along with peppers chicken thin crust and a pepsi
3572,i'd like to have a pie with pepperoni and please give thin crust and add some extra cheese
3573,five medium pizzas with mushrooms tuna and anchovies
3574,i would like to order a large pizza with beef onions mushrooms and black olives and i'd also like to get four small diet pepsis
3575,i wish to have five small pizzas with one sprite
3576,can i please get four medium bacon and mushroom pizzas without peppers
3577,i'd like one pizza please make it large for toppings i'm in the mood for olives onions and go ahead and put some pineapple on it thanks so much
3578,i want to order two medium thin crust pineapple and ham pizzas with two large waters
3579,i need a large with ham bacon and extra cheese
3580,get me a large pepper and sausage pizza not the thin crust though
3581,i'll go with a pizza along with sausage peppers but no chicken
3582,get me two large onion pizzas with thin crust and no olives
3583,hello today i'd like to order a medium pie for the toppings i'd like mushrooms and onions but please make sure there is no ham on there thanks
3584,i want to order a large pie with olives and extra cheese and chicken
3585,do me a favor and make me one large pizza and i'd like onions and pineapple on it but make sure there isn't any pesto much appreciated
3586,i want pineapple ham without pepper pizza
3587,get me three pepper and chicken pizzas no ham
3588,i want medium pie with extra cheese sausage mushroom
3589,i'll go for small pizza along with chicken and mushrooms but hold pepperoni
3590,get me a small pepper and pineapple pie no extra cheese and i want a pepsi
3591,i need two bottle waters and a medium ham and bacon pizza
3592,i want one medium pizza with extra cheese and pineapple and no any tuna
3593,a small bacon and mushrooms pizza minus the pineapple
3594,can i have a small pizza with mushrooms and bacon pepperoni
3595,can i please get three pizzas with ham and chicken and leave off the mushrooms
3596,i need four pizzas in medium size along with bacon mushrooms but no peppers
3597,i need four large sweetened ice teas six medium sweetened ice teas five large unsweetened ice teas and two medium unsweetened ice teas
3598,can i get an olive and onion pizza i don't want any mushrooms on it and i'd like it medium
3599,i'll go for a small pizza along with pepperoni sausage but hold olives
3600,i'll go for the medium pie that contains mushrooms and olives please
3601,get me a small onion and pineapple pizza with no sausage
3602,i want to order a large thin crust pepperoni pizza with a large coca-cola
3603,can i have a small pizza with salami and red onion with a little basil on the top
3604,three large pizzas with tomatoes and salami
3605,can i please get a pie with onions and ham but no tuna please
3606,can i get two small onion and bacon pies with no extra cheese please
3607,i would like to try two medium tuna pizzas with extra cheese and no pesto
3608,i would like one small pie with ham and bacon and no mushrooms
3609,i'll have one large pizza with pesto and extra cheese and don't put olives on it
3610,i'd like a large pizza with pesto and pineapple and no extra cheese
3611,get me a bacon and pesto pizza with extra cheese
3612,i would like to get two small pizzas with tuna and peppers please
3613,do me a favor and get me a small pie i'd like extra cheese as well as ham but please make sure there is no pesto on there thanks
3614,could you please get me a small thin crust pizza with ham and leave off the peppers
3615,let me get a small olive and pesto pie no ham
3616,i want to get a large pepperoni pizza with extra cheese hold the mushrooms
3617,i am trying to order a large pizza with sausage and onions but i also need two pepsis to go with it
3618,i'll go with a pizza in medium size along with mushrooms chicken and without sausage
3619,i want to try a pie with onions tuna and no chicken please
3620,get me a small tuna and pepper pizza with bacon
3621,i would like three pies with bacon onions and without chicken
3622,i would like to have one pizza with large size along with ham and bacon but no pepperoni
3623,i would like to order a vegetarian pizza with double yellow peppers and mushrooms
3624,i need two pepsis along with three fantas which are in medium size and one doctor pepper in large size
3625,do a pizza that has sausage and extra cheese no bacon though
3626,i would like to order two large cheese pizzas
3627,give me a large pizza with bacon and pepperoni but no extra cheese
3628,i'll try one pizza with pepperoni sausage but hold mushrooms
3629,i'll take a medium mushroom bacon and tuna pizza please
3630,i wanted to have one large pizza with onions ham and thin crust
3631,i would like to try one small pizza with mushrooms and ham and onions please
3632,i want five medium mushroom and pineapple pies
3633,can i get one pizza with tuna and peppers and i do not want thin crust
3634,can you get me two pizzas with ham and peppers but no pineapple
3635,i need two large-size pizzas and please do them both with chicken and mushrooms and make sure there's no olives
3636,order a small pizza with chicken pesto and tuna
3637,i'll have a small thin crust pizza with ham and peppers
3638,i want to order a large pizza with pepperoni black olives and onions and extra cheese
3639,let me get a large with pepper onions and pineapples
3640,i need a medium pizza with mushrooms and tuna without peppers
3641,i would like to have a large pie with bacon sausage and ham
3642,place an order for two medium pizzas with peppers and olives and also add four cans of coke
3643,i want to order two small pepperoni pizzas and one dr pepper and a water
3644,i want a small pepper and pesto pizza without mushrooms
3645,i would like to order a large ham chicken and pineapple pizza please
3646,i need a large pizza with beef bacon ham onions and black olives and three large diet cokes
3647,can i please get three ham and chicken pizzas with no mushrooms
3648,i'm in the mood for a large pizza with olives onions and pineapple on it
3649,i want to get a large pizza with olives and onions but no pepperonis
3650,i would like one small pizza with mushrooms bacon and pepperoni
3651,i need one small pizza with thin crust and ham and no peppers
3652,i'll try a pie which is medium size along with chicken and more cheese without onions
3653,i want to try one large ham and peppers pie and i do not want the thin crust
3654,i would like to try a medium pizza with pesto and onions and no bacon please
3655,i want a small veggie pizza with extra cheese a small big meat pizza with extra cheese and two large sprites
3656,i want to order an extra large pizza with sausage mushrooms and extra cheese and three medium cokes and one large sprite
3657,i wanted to have a small pie with chicken and thin crust peppers
3658,order a large pizza with sausage ham and extra cheese
3659,i want a large combination pizza without onions or bell peppers and a small pepperoni pizza with extra cheese and four large diet pepsis
3660,get me a medium pepperoni and chicken pizza with no extra cheese
3661,get me a small thin crust pesto ham pie
3662,i need a large thin crust onion and chicken pie
3663,get me a small sausage pesto pizza without pepperoni
3664,i'd like a pizza that's not thin crust topped with pesto and peppers
3665,i need to order one medium sausage pizza and one large canadian bacon pizza
3666,i only want one pizza today and i'd love it topped with pepperonis and sausage but i don't want any mushrooms hate mushrooms
3667,i need to get four medium bacon mushroom pizzas without peppers
3668,i want to order a large sausage pizza with bacon and jalapenos
3669,place an order for six large cokes five medium cokes five large diet cokes three medium diet cokes four large sprites and seven medium sprites
3670,i only want a small pizza today please put olives and pesto on there but no peppers today thanks
3671,i will try one large pizza with pineapple and ham but no extra cheese please
3672,i guess i'll get a large size pizza just one and i'd like it with pineapple olives and onions
3673,i need three small pizzas with olives and peppers
3674,i would like to order a bacon mushroom and sausage pie please
3675,get me one medium tuna and ham pizza without sausage
3676,i want to try a small pepperoni and ham pie with absolutely no tuna please
3677,i need a large pizza with chicken and extra cheese but no olives please
3678,i would like to get two pizzas with mushrooms and two dr peppers and one coke
3679,i like to have five large size pizza with sausage
3680,two medium pizzas with garlic onions and bacon
3681,i'll try one medium sausage and mushroom pizza with no ham please
3682,i'd like a medium thin crust pizza pineapple only no ham
3683,three large pizzas with roasted tomatoes and ham
3684,get me two medium olive and chicken pies without pineapple
3685,i will get one pepsi six large diet cokes and a medium fanta please
3686,get me a pizza with sausage olives and pineapple
3687,i'll try one large pie along with onions and thin crust chicken
3688,order two pizzas with mushrooms pesto and do not include pepperoni
3689,i want a sausage and bacon pie no extra cheese
3690,i would like one pie with sausage olives and pineapple
3691,i prefer a pizza with large size along with pesto tuna but no peppers
3692,can you get me one small italian sausage pizza with peppers feta and green olives and a small coffee
3693,i would like two large pizzas with everything and two large pizzas with mushrooms and extra cheese and six large cokes
3694,i would like to try the pie with mushrooms and peppers and no onions
3695,please order me an xl tomato bacon and onion pizza
3696,i prefer a pizza small in size including chicken and mushrooms but without pepperoni
3697,i'd like to have a thin crust extra cheese pizza without any pesto
3698,i'll try a medium pizza with tuna and i guess mushrooms and please hold the bacon that's great
3699,hey order me a medium cheese pizza and two diet cokes
3700,my order tonight is for a medium pie and for toppings make them bacon peppers as well as mushrooms i appreciate it
3701,i need to have three large pizzas with sausage and three diet coke
3702,hi good afternoon for today i'd like a pizza and make it large with tuna and ham definitely no chicken on there thanks much
3703,i'll take a large pizza with chicken on it and mushrooms please make sure there is no extra cheese that's all
3704,i'll take two small pizzas with onions and bacon but hold the extra cheese please
3705,i want one medium pizza along with sausage mushrooms but hold ham please
3706,i would like to have a medium size pizza with chicken and olives but avoid thin crust please
3707,i want one large pizza with onion and one coke
3708,order me a large deep dish cheese pizza with a coke
3709,i'll try one small pie along with pepperoni ham but hold tuna
3710,three large pizzas with carrots and salami
3711,i just want one small pizza please make that with pepperoni and also chicken but leave off the mushrooms please
3712,can i have a small pie with thin crust peppers and chicken
3713,i'll go with mushrooms bacon and peppers with large pizza
3714,i would like to get one large ham and onion pie without pesto sauce please
3715,i'd like to have a medium pizza with extra cheese tuna and mushrooms please
3716,i want to order a medium pizza with bacon and chicken and i don't want it it have a thin crust
3717,i would like two small pizzas with onion mushrooms and peppers
3718,get me a pepperoni and ham pie with no onions
3719,i'll try three pies with bacon onions but hold the chicken
3720,i need a large pie with just ham and pepperoni no olives
3721,i want to get one pizza without thin crust with tuna and peppers please
3722,i'd like a mushroom and pesto pizza without thin crust
3723,i would like to get one large pie with sausage olives and ham please
3724,i need two large size pizzas with sausage
3725,id like to order one large pepperoni pizza with fresh basil
3726,i want to order two large pepperoni and chicken pizzas
3727,i would like one small mushroom and sausage pie with no pineapple
3728,i would like to have one pie with pineapple and peppers but avoid adding tuna please
3729,good evening for tonight i'd like to try a medium pizza and for toppings i'll take mushrooms bacon and tuna i appreciate it
3730,order one pizza with mushroom and onions make it large and add a large coke with it
3731,i would like to get two large pies with peppers ham and olives
3732,i think i'll take a medium pizza for toppings i guess i'll take ham some extra cheese and might as well get pesto also good deal
3733,i'd like to order two medium pizzas with everything two medium pizzas with pepperoni and sausage and two medium pizzas with all the veggies and extra cheese
3734,get me three ham and chicken pies with no mushrooms
3735,i'll go with a pizza which has pepperoni and chicken bacon
3736,place an order for two large pizzas with ham and bacon and add two sprites to it
3737,i need to order two cokes to go with a large sausage pizza
3738,i need to order a pepper and chicken thin crust pie with a pespi
3739,one medium pizza with salami and sausage
3740,i need five large fantas two pepsis and one coke please
3741,i want a thin crust pizza with mushrooms and chicken
3742,i want to try one small pepper and mushroom pizza with no pineapple please
3743,i'll go for one pizza along with tuna and some pineapple but avoid thin crust
3744,put an order in for four large pizzas with extra cheese and light sauce
3745,i wanted to have a medium size pizza with tuna and extra cheese but no sausage please
3746,please help me order eight pizzas
3747,id like to order one large thin crust cheese pizza topped with arugula and a buffalo sauce
3748,i'd have a small pizza with sausage peppers but avoid pineapple
3749,can i get a medium sprite with a sausage and onion pizza with extra cheese
3750,i want two medium cheese pizzas
3751,i need an order placed for two cans of sprite and three medium pizzas with pepperoni and ham on them
3752,i want one large pizza with sausage and mushrooms and hold the pepperoni
3753,i wanted to have one small pizza without tuna but with olives and extra cheese
3754,i'll try two small pizzas along with peppers and tuna
3755,let me have one pie in small size along with bacon and ham but without mushrooms
3756,i'd try one large pie along with peppers olives but hold tuna
3757,one small cheese only pizza and one medium ham and pine apple pizza nothing to drink
3758,one small pizza with pesto bacon and avoid onions
3759,today i'd like a small pizza with chicken on it and some extra cheese hold the olives though
3760,get me a large pineapple pie with extra cheese no pesto though
3761,could you please get me six thin crust pizzas with mushrooms and peppers
3762,i would like to get a large pesto and tuna pizza without peppers please
3763,i want a pizza with pesto and mushrooms but no pineapple
3764,i want to order one large pizza i'd like pineapple and extra cheese but no peppers that's all for tonight
3765,i want a large pizza with tuna and onions and thin crust please
3766,i want to order two large deep dish meat lovers pizzas
3767,one large meat lovers pizza without sausage and two medium extra cheese pizzas
3768,i need two medium pepperoni pizzas one small pizza with onions black olives and peppers and three large sprites
3769,can i get a large pepper onion and pineapple pizza please
3770,i want a bacon and pepper pizza with pesto
3771,can i get one medium ham pie with extra cheese and pesto
3772,can i get a medium onion and bacon pie hold the tuna
3773,i wanted to have one large pizza with pineapple also add extra cheese but avoid adding pesto please
3774,i want a tuna thin crust without peppers
3775,order two large pizzas with toppings of pineapple bacon and onions on both
3776,can i get a small pizza with mushrooms and ham with no extra cheese
3777,this order is for one large pizza with sausage mushrooms and black olives and two large cokes and two large ice teas
3778,i just need a small pizza with pesto and ham and i really love the thin crust
3779,i just want a medium pizza make it thin crust and i'd like sausage and chicken on there appreciate it
3780,i need two small pizzas with peppers and bacon hold the olives
3781,i need a pepsi six fantas and a small diet sprite
3782,get me two pineapple and onion pies with no pepperoni
3783,my pizza order is for one small pepperoni with extra cheese two small sausage with extra cheese and one medium veggie pizza with extra cheese and extra sauce
3784,i want five small size pizzas with three pepsis
3785,i need a small sausage and tuna pizza with a thin crust
